candidate_language	linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
hit	a-ja-a-di-ki	ajaadiki	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-ja-a-di-ki-t	ajaadikit	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
hit	a-ja-a-di-ki-te	ajaadikite	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
hit	a-ja-a-j	ajaaj	eːʃ	-10.5478	eːʃ (-10.55); xuːʃ (-11.60); aʃ (-11.88)	5
hit	a-ja-a-ja	ajaaja	eːʃ	-14.0532	eːʃ (-14.05); xuːʃ (-15.05); aʃ (-15.39)	6
hit	a-ja-di	ajadi	𒌷𒄩𒀜𒋾	-13.1999	𒌷𒄩𒀜𒋾 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20)	5
hit	a-ja-di-k	ajadik	𒌷𒄩𒀜𒋾	-15.6764	𒌷𒄩𒀜𒋾 (-15.68); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68)	6
hit	a-ja-di-ki	ajadiki	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
hit	a-ja-di-ki-t	ajadikit	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-ja-di-ki-tu	ajadikitu	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
hit	a-ja-di-ki-tu-j	ajadikituj	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
hit	a-ja-i-n	ajain	𒌷𒄩𒀜𒋾	-13.1999	𒌷𒄩𒀜𒋾 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20)	5
hit	a-ja-i-n-w	ajainw	𒌷𒄩𒀜𒋾	-15.6764	𒌷𒄩𒀜𒋾 (-15.68); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68)	6
hit	a-ja-i-nwa	ajainwa	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
hit	a-ja-i-nwa-z	ajainwaz	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-ja-i-nwa-za	ajainwaza	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
hit	a-ja-i-nwa-za-*56	ajainwazaΦ	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
hit	a-ja-ja	ajaja	eːʃ	-11.2202	eːʃ (-11.22); aʃ (-11.88); xuːʃ (-12.22)	5
hit	a-ja-ja-a	ajajaa	eːʃ	-14.7222	eːʃ (-14.72); aʃ (-15.39); xuːʃ (-15.54)	6
hit	a-ja-ja-d	ajajad	eːʃ	-14.7222	eːʃ (-14.72); aʃ (-15.39); xuːʃ (-15.54)	6
hit	a-ja-ja-di	ajajadi	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); eːʃ (-18.22)	7
hit	a-ja-ja-di-k	ajajadik	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒈪𒋫𒀭𒉌 (-21.21)	8
hit	a-ja-ja-di-ki	ajajadiki	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
hit	a-ja-ja-di-ki-t	ajajadikit	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
hit	a-ja-ja-i	ajajai	eːʃ	-14.7222	eːʃ (-14.72); aʃ (-15.39); xuːʃ (-15.54)	6
hit	a-ja-ja-i-n	ajajain	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); eːʃ (-18.22)	7
hit	a-ja-ja-i-n-w	ajajainw	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒈪𒋫𒀭𒉌 (-21.21)	8
hit	a-ja-ja-i-nwa	ajajainwa	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
hit	a-ja-ja-i-nwa-z	ajajainwaz	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
hit	a-ja-ja-j	ajajaj	xuːʃ	-11.2017	xuːʃ (-11.20); uːxːi (-11.92); uxːi (-12.57)	6
hit	a-ja-ja-ja	ajajaja	xuːʃ	-14.7042	xuːʃ (-14.70); uːxːi (-15.39); uxːi (-16.06)	7
hit	a-ja-ja-s	ajajas	uːxːi	-11.923	uːxːi (-11.92); uxːi (-12.58); xʃap (-13.67)	6
hit	a-ja-ja-sa	ajajasa	uːxːi	-15.419	uːxːi (-15.42); uxːi (-16.07); xʃap (-17.00)	7
hit	a-ja-ja-sa-s	ajajasas	xʃap	-16.4642	xʃap (-16.46); uːxːi (-17.57); xapa (-17.82)	8
hit	a-ja-ja-sa-sa	ajajasasa	xʃap	-19.9668	xʃap (-19.97); uːxːi (-21.08); xapa (-21.31)	9
hit	a-ja-ja-sa-sa-r	ajajasasar	xʃap	-22.3953	xʃap (-22.40); xapa (-23.26); ʃuːpːari (-23.33)	10
hit	a-ja-ja-w	ajajaw	eːʃ	-14.7222	eːʃ (-14.72); aʃ (-15.39); xuːʃ (-15.54)	6
hit	a-ja-ja-wa	ajajawa	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); eːʃ (-18.22)	7
hit	a-ja-re	ajare	uk	-12.9775	uk (-12.98); 𒌷𒆷𒊍𒉺 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-ja-re-t	ajaret	𒌷𒄩𒀜𒋾	-15.6764	𒌷𒄩𒀜𒋾 (-15.68); 𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
hit	a-ja-re-ta	ajareta	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
hit	a-ja-sa	ajasa	uk	-12.9775	uk (-12.98); 𒌷𒆷𒊍𒉺 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-ja-sa-s	ajasas	apːa	-13.6756	apːa (-13.68); xapa (-14.70); xʃap (-14.90)	6
hit	a-ja-sa-sa	ajasasa	apːa	-17.1615	apːa (-17.16); xapa (-18.03); 𒌷𒉈𒂊𒊭𒀸 (-18.13)	7
hit	a-ja-sa-sa-r	ajasasar	xapa	-17.8207	xapa (-17.82); apːa (-18.93); ʃuːpːari (-19.12)	8
hit	a-ja-sa-sa-ra	ajasasara	xapa	-21.3177	xapa (-21.32); ʃuːpːari (-22.24); apːa (-22.43)	9
hit	a-ja-sa-sa-ra-m	ajasasaram	xapa	-24.8149	xapa (-24.81); ʃuːpːari (-25.44); 𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59)	10
hit	a-ja-se	ajase	uk	-12.9775	uk (-12.98); 𒌷𒆷𒊍𒉺 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-ja-se-k	ajasek	𒌷𒄩𒀜𒋾	-15.6764	𒌷𒄩𒀜𒋾 (-15.68); 𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
hit	a-ja-se-ka	ajaseka	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
hit	a-ja-se-ka-n	ajasekan	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-ja-se-ka-na	ajasekana	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
hit	a-ja-se-ka-na-s	ajasekanas	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); apːa (-26.12); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
hit	a-ja-tu	ajatu	as	-11.8888	as (-11.89); xus (-12.71); uk (-12.98)	5
hit	a-ja-tu-r	ajatur	iti	-13.2671	iti (-13.27); eːʃtsi (-14.69); aːsːa (-14.87)	6
hit	a-ja-tu-ru	ajaturu	itut	-13.2643	itut (-13.26); xatkus (-15.07); xarkis (-15.30)	7
hit	a-ja-tu-ru-s	ajaturus	itut	-16.7686	itut (-16.77); eːʃtsi (-17.21); aːsːa (-17.57)	8
hit	a-ja-tu-ru-sa	ajaturusa	itut	-20.2729	itut (-20.27); eːʃtsi (-20.72); aːsːa (-21.06)	9
hit	a-ja-tu-ru-sa-i	ajaturusai	iːsˤaː́	-23.1335	iːsˤaː́ (-23.13); itut (-23.78); eːʃtsi (-24.22)	10
hit	a-ja-wa	ajawa	𒌷𒄩𒀜𒋾	-13.1999	𒌷𒄩𒀜𒋾 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒆷𒊍𒉺 (-13.20)	5
hit	a-ka-na	akana	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-ka-na-s	akanas	𒌷𒆷𒊍𒉺	-15.6764	𒌷𒆷𒊍𒉺 (-15.68); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
hit	a-ka-na-si	akanasi	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
hit	a-ma-i-n	amain	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-ma-i-na	amaina	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
hit	a-ma-i-na-j	amainaj	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒆷𒊍𒉺 (-18.37)	7
hit	a-ma-i-na-ja	amainaja	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-ma-i-na-ja-r	amainajar	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
hit	a-ma-i-na-ja-re	amainajare	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
hit	a-ma-na	amana	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-ma-na-d	amanad	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
hit	a-ma-na-da	amanada	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
hit	a-ma-na-da-w	amanadaw	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-ma-na-da-wa	amanadawa	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
hit	a-ma-na-da-wa-i	amanadawai	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
hit	a-ma-si	amasi	𒀀𒀝𒉌𒅖	-13.1999	𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-ma-si-r	amasir	𒌷𒆷𒊍𒉺	-15.6764	𒌷𒆷𒊍𒉺 (-15.68); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
hit	a-ma-si-ru	amasiru	kut	-16.4723	kut (-16.47); ais (-16.75); ekːus (-17.35)	7
hit	a-ma-si-ru-t	amasirut	kut	-19.9792	kut (-19.98); ais (-20.26); 𒌷𒀀𒉿𒅈𒈾 (-20.71)	8
hit	a-ma-si-ru-te	amasirute	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
hit	a-ma-te	amate	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-me-i-t	ameit	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-me-i-ti	ameiti	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
hit	a-me-u-n	ameun	𒌷𒄩𒀜𒋾	-13.1999	𒌷𒄩𒀜𒋾 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20)	5
hit	a-me-u-na	ameuna	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68)	6
hit	a-me-u-na-k	ameunak	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
hit	a-me-u-na-ka	ameunaka	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-me-u-na-ka-n	ameunakan	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
hit	a-me-u-na-ka-na	ameunakana	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
hit	a-me-u-na-r	ameunar	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
hit	a-me-u-na-ru	ameunaru	tasːus	-19.4731	tasːus (-19.47); asːus (-19.63); atːas (-19.63)	8
hit	a-me-u-na-ru-k	ameunaruk	tasːus	-22.8777	tasːus (-22.88); asːus (-23.14); atːas (-23.14)	9
hit	a-me-u-na-ru-ka	ameunaruka	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); tasːus (-26.21); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
hit	a-na-da	anada	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-na-da-w	anadaw	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
hit	a-na-da-wa	anadawa	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
hit	a-na-da-wa-i	anadawai	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-na-da-wa-i-j	anadawaij	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
hit	a-na-da-wa-i-ja	anadawaija	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
hit	a-na-i-*301	anaiΘ	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-na-i-*301-t	anaiΘt	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
hit	a-na-i-*301-ti	anaiΘti	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
hit	a-na-i-*301-ti-j	anaiΘtij	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-na-i-*301-ti-ja	anaiΘtija	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
hit	a-na-i-*301-ti-ja-s	anaiΘtijas	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
hit	a-na-i-*301-u	anaiΘu	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒆷𒊍𒉺 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
hit	a-na-i-*301-u-t	anaiΘut	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
hit	a-na-i-*301-u-ti	anaiΘuti	𒌷𒉈𒂊𒊭𒀸	-20.7122	𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒆷𒊍𒉺 (-21.21)	8
hit	a-na-i-*301-u-ti-n	anaiΘutin	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒉈𒂊𒊭𒀸 (-23.44); 𒌷𒀀𒉿𒅈𒈾 (-23.44)	9
hit	a-na-i-*301-u-ti-nu	anaiΘutinu	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒀀𒉿𒅈𒈾 (-26.28); 𒌷𒉈𒂊𒊭𒀸 (-26.28)	10
hit	a-na-si	anasi	𒀀𒀝𒉌𒅖	-13.1999	𒀀𒀝𒉌𒅖 (-13.20); 𒈪𒋫𒀭𒉌 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-na-si-s	anasis	𒌷𒆷𒊍𒉺	-15.6764	𒌷𒆷𒊍𒉺 (-15.68); 𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68)	6
hit	a-na-si-si	anasisi	𒌷𒉈𒂊𒊭𒀸	-18.1288	𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒀀𒀝𒉌𒅖 (-18.37)	7
hit	a-na-si-si-r	anasisir	apːa	-20.6264	apːa (-20.63); paːi (-20.63); 𒌷𒀀𒉿𒅈𒈾 (-20.71)	8
hit	a-na-ti	anati	𒌷𒆷𒊍𒉺	-13.1999	𒌷𒆷𒊍𒉺 (-13.20); 𒀀𒀝𒉌𒅖 (-13.20); 𒌷𒄩𒀜𒋾 (-13.20)	5
hit	a-na-ti-*301	anatiΘ	𒀀𒀝𒉌𒅖	-15.6764	𒀀𒀝𒉌𒅖 (-15.68); 𒌷𒄩𒀜𒋾 (-15.68); 𒈪𒋫𒀭𒉌 (-15.68)	6
hit	a-na-ti-*301-w	anatiΘw	𒌷𒀀𒉿𒅈𒈾	-18.1288	𒌷𒀀𒉿𒅈𒈾 (-18.13); 𒌷𒉈𒂊𒊭𒀸 (-18.13); 𒌷𒄩𒀜𒋾 (-18.37)	7
hit	a-na-ti-*301-wa	anatiΘwa	𒌷𒀀𒉿𒅈𒈾	-20.7122	𒌷𒀀𒉿𒅈𒈾 (-20.71); 𒌷𒉈𒂊𒊭𒀸 (-20.71); 𒀀𒀝𒉌𒅖 (-21.21)	8
hit	a-na-ti-*301-wa-j	anatiΘwaj	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-23.4063	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-23.41); 𒌷𒀀𒉿𒅈𒈾 (-23.44); 𒌷𒉈𒂊𒊭𒀸 (-23.44)	9
hit	a-na-ti-*301-wa-ja	anatiΘwaja	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖	-25.5942	𒋼𒊑𒀉𒋾𒌅𒌋𒉌𒅖 (-25.59); 𒌷𒉈𒂊𒊭𒀸 (-26.28); 𒌷𒀀𒉿𒅈𒈾 (-26.28)	10
